CID	Activity	MolecularWeight	HeavyAtomCount	RotatableBondCount	Complexity	XLogP	TPSA	HBondDonorCount	HBondAcceptorCount
3338	Inactive	164.240000	12	4	106.0	2.9	20.2	1	1
3341	Inactive	305.750000	21	1	348.0	2.400	72.7	4	4
3343	Inactive	303.350000	22	6	310.0	2.000	93.0	5	5
3344	Inactive	260.330000	19	3	318.0	2.1	41.6	1	3
3346	Inactive	278.300000	16	5	254.0	4.100	85.1	0	5
3348	Inactive	501.700000	37	10	678.0	3.0	81.0	3	5
3351	Inactive	388.800000	27	5	492.0	3.2	51.2	0	5
3354	Inactive	391.500000	29	6	631.0	4.3	55.8	0	5
3356	Inactive	414.340000	28	7	500.0	3.800	59.6	2	10
3357	Inactive	369.340000	26	4	595.0	-0.100	64.1	1	9
3362	Inactive	182.170000	13	2	180.0	1.6	77.8	3	4
3366	Inactive	129.090000	9	0	208.0	-0.9	67.5	2	3
3373	Inactive	303.290000	22	3	461.0	1.000	64.4	0	5
3385	Inactive	130.080000	9	0	199.0	-0.900	58.2	2	3
3393	Inactive	387.900000	27	6	540.0	3.000	35.9	0	4
3394	Inactive	244.260000	18	3	286.0	4.200	37.3	1	3
3395	Inactive	330.300000	24	7	433.0	4.900	52.6	0	5
3406	Inactive	82.100000	6	0	44.8	1.400	28.7	1	1
3407	Inactive	401.900000	28	6	521.0	2.4	61.9	1	4
3415	Inactive	126.010000	7	1	120.0	-2.000	94.8	3	5
3418	Inactive	218.100000	14	3	259.0	0.000	104.0	3	6
3434	Inactive	324.290000	23	4	476.0	0.8	113.0	0	8
3437	Inactive	253.250000	19	3	333.0	3.0	63.3	1	4
3440	Inactive	330.740000	21	5	481.0	2.000	131.0	3	7
3442	Inactive	179.220000	13	4	170.0	2.6	50.2	1	3
3446	Inactive	171.240000	12	3	162.0	-1.100	63.3	2	3
3447	Inactive	321.370000	23	11	400.0	1.4	117.0	2	5
3448	Inactive	140.140000	10	0	210.0	-0.900	50.4	2	3
3463	Inactive	250.330000	18	6	273.0	3.8	46.5	1	3
3474	Inactive	372.800000	26	7	467.0	3.5	91.7	3	6
3475	Inactive	323.400000	22	3	497.0	1.500	86.9	2	4
3476	Inactive	490.600000	34	7	895.0	3.9	133.0	3	5
3478	Inactive	445.500000	31	7	697.0	1.900	139.0	3	6
3489	Inactive	297.400000	19	4	394.0	2.500	109.0	1	6
3494	Inactive	318.400000	23	5	424.0	3.1	46.5	1	3
3515	Inactive	198.300000	15	1	206.0	4.8	0.0	0	0
3516	Inactive	198.220000	14	5	151.0	1.400	58.9	2	4
3517	Inactive	231.080000	14	2	228.0	1.7	76.8	2	2
3518	Inactive	198.310000	14	3	167.0	0.5	67.6	2	2
3519	Inactive	246.090000	15	2	256.0	2.0	81.5	2	1
3547	Inactive	291.370000	20	2	421.0	1.0	70.7	1	5
3559	Inactive	375.900000	26	6	451.0	3.200	40.5	1	4
3561	Active agonist	361.400000	14	2	247.0	4.600	9.2	0	1
3562	Inactive	197.380000	7	0	60.4	2.300	0.0	0	3
3590	Inactive	145.240000	10	4	91.3	0.7	46.2	2	2
3601	Inactive	502.700000	38	9	663.0	7.6	0.0	0	0
3604	Inactive	202.380000	14	7	121.0	1.8	0.0	0	0
3607	Inactive	339.600000	24	12	292.0	5.7	32.5	1	3
3608	Inactive	236.270000	17	1	428.0	1.500	66.5	1	3
3609	Inactive	420.500000	30	13	417.0	1.1	145.0	8	8
3627	Inactive	314.900000	22	3	321.0	4.2	6.5	0	2
3634	Active agonist	356.500000	25	7	443.0	2.700	77.9	2	5
3637	Inactive	160.180000	12	1	150.0	0.700	63.8	2	4
3639	Inactive	297.700000	17	1	494.0	-0.100	135.0	3	7
3646	Inactive	221.250000	16	1	261.0	1.6	30.9	0	4
3647	Inactive	331.300000	20	1	578.0	0.400	135.0	3	10
3651	Inactive	151.210000	11	2	108.0	1.400	46.2	2	2
3652	Inactive	335.900000	23	9	331.0	3.600	48.4	2	4
3657	Inactive	76.055000	5	0	42.9	-1.800	75.4	3	2
3671	Inactive	230.310000	17	3	288.0	3.0	34.4	0	2
3676	Inactive	234.340000	17	5	228.0	2.300	32.3	1	2
3677	Inactive	163.260000	12	3	123.0	2.400	12.0	1	1
3681	Active agonist	344.600000	24	20	221.0	7.6	49.7	2	3
3689	Inactive	325.400000	24	5	353.0	3.9	43.7	2	3
3690	Inactive	261.080000	14	5	218.0	0.900	41.6	1	4
3702	Inactive	365.800000	24	3	580.0	2.9	101.0	2	5
3705	Inactive	422.400000	28	3	904.0	0.2	191.0	4	9
3723	Inactive	627.940000	21	4	435.0	1.7	95.5	3	4
3724	Inactive	1550.200000	62	22	1330.0	-3.400	339.0	13	15
3727	Inactive	184.960000	5	1	44.9	-0.200	43.1	1	1
3728	Active antagonist	396.950000	13	0	191.0	3.1	33.1	1	2
3729	Inactive	303.180000	14	4	150.0	3.6	12.0	1	1
3730	Inactive	821.100000	34	12	653.0	-3.000	200.0	8	9
3731	Inactive	777.100000	31	10	591.0	-2.300	180.0	7	8
3736	Inactive	791.100000	32	11	647.0	-2.100	169.0	6	8
3739	Inactive	1139.800000	34	9	714.0	5.5	133.0	4	6
3740	Inactive	1215.800000	39	14	793.0	4.5	161.0	4	9
3742	Inactive	1268.900000	43	10	1090.0	2.8	194.0	6	8
3743	Inactive	791.100000	32	11	647.0	-2.400	180.0	7	8
3746	Inactive	332.500000	24	6	430.0	2.600	46.5	1	3
3748	Inactive	179.220000	13	3	164.0	0.400	54.0	2	3
3749	Inactive	428.500000	32	7	682.0	4.1	87.1	1	5
3759	Inactive	231.250000	17	4	254.0	1.500	67.2	2	4
3762	Inactive	239.310000	17	5	223.0	1.7	72.7	4	4
3763	Inactive	184.490000	10	2	102.0	2.100	9.2	0	6
3767	Inactive	137.140000	10	1	120.0	-0.700	68.0	2	3
3769	Inactive	231.230000	15	4	305.0	-3.600	117.0	3	6
3775	Inactive	353.500000	26	8	419.0	4.3	43.1	1	1
3776	Inactive	60.100000	4	0	10.8	0.3	20.2	1	1
3778	Inactive	230.310000	17	2	340.0	1.700	23.6	0	2
3779	Inactive	211.260000	15	4	187.0	-0.600	72.7	4	4
3783	Inactive	301.400000	22	7	299.0	2.8	61.7	3	4
3792	Inactive	358.400000	26	9	411.0	2.300	60.0	1	5
3821	Inactive	237.720000	16	2	269.0	2.200	29.1	1	2
3822	Inactive	395.400000	29	5	627.0	2.6	69.7	1	5
3825	Inactive	254.280000	19	4	331.0	3.100	54.4	1	3
3827	Inactive	309.400000	22	0	476.0	3.2	48.6	0	3
3828	Inactive	260.240000	19	2	405.0	2.3	57.9	0	5
3830	Inactive	215.210000	16	3	239.0	1.0	79.6	2	5
3840	Inactive	142.110000	10	1	214.0	-0.9	66.8	2	4
3878	Inactive	256.090000	16	1	242.0	1.4	90.7	2	5
3902	Inactive	285.300000	22	3	420.0	2.7	78.3	0	4
3926	Inactive	491.600000	36	9	623.0	6.0	35.6	1	5
3932	Inactive	391.500000	30	5	555.0	4.1	46.1	0	3
3936	Active agonist	328.400000	23	4	407.0	4.900	66.7	0	4
3946	Inactive	291.680000	20	4	376.0	5.100	86.6	3	5
3948	Inactive	351.350000	25	3	586.0	-0.800	72.9	2	8
3949	Active agonist	468.500000	34	8	568.0	4.9	34.2	0	7
3950	Inactive	233.690000	15	3	219.0	2.800	61.8	1	3
3960	Inactive	459.400000	30	14	537.0	5.5	86.7	2	4
3961	Inactive	422.900000	30	8	520.0	4.3	92.5	2	5
3964	Inactive	327.800000	23	1	450.0	3.1	28.1	0	3
3965	Inactive	246.300000	18	4	316.0	2.4	54.4	1	3
3995	Inactive	310.740000	20	4	320.0	2.5	58.3	3	6
3998	Inactive	186.230000	12	2	224.0	-0.700	94.6	2	4
4004	Inactive	330.400000	19	11	341.0	2.400	128.0	0	8
4006	Inactive	288.400000	18	6	363.0	3.800	103.0	0	6
4008	Active antagonist	610.700000	45	11	1090.0	5.600	117.0	1	9
4021	Inactive	174.200000	13	1	241.0	1.3	32.7	0	2
4031	Inactive	429.500000	31	14	494.0	5.2	57.2	0	6
4032	Inactive	167.290000	12	1	197.0	2.6	12.0	1	1
4039	Inactive	257.710000	17	7	228.0	2.5	38.8	0	4
4045	Inactive	280.360000	20	9	262.0	2.0	50.8	1	4
4047	Inactive	382.900000	23	5	628.0	0.9	124.0	1	7
4054	Inactive	179.300000	13	0	240.0	3.300	26.0	1	1
4057	Active agonist	340.400000	25	5	432.0	3.2	46.5	1	3
4059	Inactive	182.220000	13	4	138.0	1.400	49.7	2	3
4062	Inactive	246.350000	18	2	282.0	1.900	32.3	1	2
4064	Inactive	218.250000	15	8	212.0	0.700	105.0	2	4
4065	Inactive	235.320000	17	7	232.0	2.9	38.3	1	3
4075	Inactive	153.140000	11	1	160.0	1.300	83.6	3	4
4086	Inactive	211.260000	15	4	177.0	0.700	72.7	4	4
4093	Inactive	86.090000	6	1	83.5	0.900	37.3	1	2
4096	Inactive	141.130000	7	2	95.7	-0.9	77.6	1	4
4097	Inactive	340.400000	25	7	426.0	3.300	35.5	0	3
4098	Inactive	261.390000	18	6	235.0	2.6	47.6	0	4
4099	Inactive	198.220000	14	2	294.0	1.200	66.5	1	3
4100	Inactive	236.300000	14	1	419.0	0.100	139.0	1	6
4101	Inactive	140.190000	10	0	84.8	0.3	13.0	0	4
4107	Inactive	241.240000	17	7	236.0	0.600	91.0	2	5
4109	Inactive	162.210000	10	3	147.0	0.600	76.0	1	4
4114	Inactive	216.190000	16	1	325.0	1.900	48.7	0	4
4116	Inactive	164.960000	8	2	75.7	2.200	9.2	0	3
4121	Inactive	360.200000	20	2	571.0	1.400	126.0	2	7
4130	Inactive	263.210000	16	4	279.0	2.900	106.0	0	6
4136	Inactive	161.220000	11	4	129.0	0.000	38.3	1	2
4156	Inactive	110.130000	6	1	105.0	-0.400	51.8	0	3
4158	Inactive	233.310000	17	4	249.0	0.200	38.3	1	3
4165	Inactive	275.300000	17	1	485.0	0.5	111.0	1	5
4167	Inactive	309.500000	22	2	349.0	4.9	28.5	0	2
4168	Inactive	299.790000	20	7	300.0	2.600	67.6	2	4
4169	Inactive	283.790000	19	6	285.0	3.100	29.5	0	2
4170	Inactive	365.800000	24	2	594.0	4.100	101.0	2	5
4171	Active agonist	267.360000	19	9	215.0	1.900	50.7	2	4
4173	Inactive	171.150000	12	2	170.0	0.000	83.9	1	4
4174	Inactive	226.270000	17	3	275.0	2.0	42.8	0	3
4178	Inactive	179.260000	13	3	139.0	2.100	35.2	1	2
4192	Active antagonist	325.800000	23	1	471.0	2.500	30.2	0	3
4195	Inactive	254.280000	18	6	263.0	-0.6	93.8	3	5
4197	Inactive	211.220000	16	1	419.0	0.000	65.8	1	3
4199	Inactive	298.400000	22	5	316.0	2.000	50.3	1	5
4201	Inactive	209.250000	15	1	329.0	1.200	88.9	3	3
4205	Inactive	265.350000	20	0	345.0	3.300	19.4	0	3
4236	Inactive	273.400000	19	5	302.0	1.7	79.4	1	3
4249	Inactive	355.400000	26	6	445.0	3.000	40.5	1	4
4260	Inactive	279.370000	20	7	304.0	3.200	38.8	0	4
4276	Inactive	192.210000	14	3	205.0	2.900	27.7	0	3
4284	Inactive	191.270000	14	3	187.0	2.000	20.3	0	1
4342	Inactive	277.360000	20	7	308.0	0.700	61.4	2	3
4348	Inactive	151.210000	11	4	89.6	0.800	32.3	2	2
4380	Inactive	272.170000	17	6	263.0	4.200	12.5	0	2
4409	Inactive	228.290000	17	4	262.0	3.100	26.3	0	2
4410	Inactive	360.400000	26	2	631.0	2.9	81.1	2	7
4413	Inactive	347.400000	26	5	552.0	2.0	141.0	4	4
4417	Inactive	383.500000	28	11	465.0	4.8	38.8	0	4
4418	Inactive	392.500000	29	7	483.0	4.100	45.2	1	5
4440	Inactive	335.500000	23	5	483.0	2.0	73.6	2	4
4450	Inactive	253.340000	19	1	274.0	2.9	12.5	0	2
4456	Inactive	223.290000	16	3	246.0	1.500	29.5	0	2
4463	Inactive	266.300000	20	1	397.0	2.0	58.1	1	4
4472	Inactive	298.340000	22	7	350.0	0.900	83.1	3	4
4476	Inactive	556.500000	41	16	745.0	2.3	157.0	0	12
4487	Inactive	308.330000	23	3	511.0	2.0	65.5	1	4
4488	Inactive	282.220000	20	3	349.0	3.7	62.2	2	7
4493	Inactive	317.220000	22	1	515.0	2.0	95.2	1	7
4494	Active antagonist	385.400000	28	6	783.0	2.900	134.0	1	8
4495	Inactive	308.310000	21	4	450.0	2.600	110.0	1	6
4496	Active agonist	295.290000	22	1	480.0	2.200	78.5	0	4
4497	Active antagonist	418.400000	30	9	736.0	3.100	120.0	1	8
4500	Inactive	271.350000	20	7	253.0	3.100	30.5	1	3
4506	Inactive	281.270000	21	1	452.0	2.200	87.3	1	4
4507	Active antagonist	360.400000	26	6	661.0	2.900	110.0	1	7
4511	Inactive	211.130000	15	1	272.0	0.800	135.0	1	5
4513	Inactive	331.500000	21	9	349.0	1.6	140.0	2	8
4514	Inactive	412.900000	29	7	569.0	4.1	84.0	0	5
4528	Inactive	238.330000	18	1	272.0	2.6	29.3	1	2
4538	Inactive	153.180000	11	2	119.0	-0.800	66.5	3	3
4539	Inactive	319.330000	23	3	519.0	-1.000	72.9	2	7
4567	Inactive	299.400000	22	7	296.0	3.5	52.5	3	3
4581	Inactive	153.180000	11	2	111.0	-1.100	66.5	3	3
4583	Inactive	361.400000	26	2	634.0	-0.400	73.3	1	8
4593	Inactive	250.250000	19	1	525.0	1.5	70.2	1	3
4595	Inactive	293.400000	22	2	440.0	2.3	39.8	0	2
4601	Inactive	269.400000	20	6	260.0	3.800	12.5	0	2
4602	Inactive	229.230000	17	2	261.0	2.900	69.6	3	3
4604	Inactive	157.080000	11	1	269.0	-1.0	108.0	3	4
4610	Inactive	114.190000	8	0	62.9	-0.3	52.0	2	2
4612	Inactive	279.330000	20	4	332.0	2.200	90.1	3	5
4613	Inactive	344.500000	25	4	422.0	4.5	18.5	0	2
4614	Inactive	293.300000	22	5	361.0	4.200	63.3	1	4
4615	Active antagonist	426.600000	32	7	575.0	4.1	38.8	1	3
4621	Inactive	467.600000	34	12	585.0	3.8	64.1	1	4
4624	Inactive	169.180000	12	2	142.0	0.2	86.7	4	4
4626	Inactive	158.160000	11	2	192.0	-2.2	83.6	2	3
4628	Inactive	261.230000	19	2	446.0	-0.200	76.1	1	6
4632	Inactive	228.240000	17	3	258.0	3.600	46.5	1	3
4634	Inactive	357.500000	26	8	490.0	4.2	49.8	1	4
4636	Inactive	260.370000	19	3	345.0	2.9	44.6	2	2
4640	Inactive	379.500000	28	6	477.0	4.3	40.7	1	4
4642	Inactive	344.400000	25	6	481.0	2.9	62.1	1	4
4650	Inactive	108.090000	8	0	149.0	0.200	34.1	0	2
4651	Inactive	292.400000	21	11	272.0	4.500	41.6	1	4
4652	Inactive	199.630000	13	3	179.0	-0.500	63.3	2	3
4654	Inactive	183.180000	13	3	179.0	-1.900	63.3	2	4
4671	Inactive	299.500000	21	16	219.0	6.2	49.3	2	2
4674	Inactive	235.070000	13	4	243.0	-6.9	161.0	6	8
4677	Inactive	554.700000	36	19	652.0	-2.2	248.0	8	10
4678	Inactive	205.250000	14	6	182.0	-0.9	89.8	4	4
4680	Inactive	339.400000	25	6	407.0	3.9	49.8	0	5
4684	Inactive	128.550000	8	0	66.9	2.400	20.2	1	1
4685	Inactive	147.000000	8	0	54.9	3.400	0.0	0	0
4688	Inactive	159.230000	12	3	159.0	2.100	3.2	0	1
4726	Inactive	401.400000	25	5	670.0	2.700	135.0	3	10
4737	Inactive	226.270000	16	4	305.0	2.100	75.3	2	3
4740	Inactive	278.310000	20	5	426.0	0.300	75.5	0	4
4744	Inactive	339.500000	24	4	374.0	4.100	35.0	0	4
4747	Inactive	365.500000	26	4	513.0	3.500	75.8	1	5
4748	Inactive	404.000000	27	6	463.0	4.200	55.2	1	5
4753	Inactive	178.190000	13	2	198.0	0.900	72.2	2	2
4762	Inactive	177.240000	13	1	154.0	1.4	21.3	1	2
4763	Inactive	232.230000	17	2	339.0	1.500	75.3	2	3
4765	Inactive	174.180000	11	1	207.0	0.200	83.0	2	4
4766	Inactive	354.400000	25	2	545.0	3.000	92.2	2	5
4770	Inactive	179.220000	13	5	153.0	2.000	52.3	1	2
4775	Inactive	164.200000	12	4	137.0	2.400	37.3	1	2
4783	Inactive	384.250000	20	10	320.0	6.0	26.3	0	2
4790	Inactive	260.400000	13	8	156.0	3.600	101.0	0	5
4806	Inactive	403.400000	27	6	643.0	1.100	162.0	3	8
4810	Inactive	241.680000	16	3	275.0	0.6	71.4	2	4
4820	Inactive	272.400000	20	3	348.0	2.7	32.3	1	2
4826	Inactive	245.320000	18	5	327.0	2.7	73.1	2	3
4828	Inactive	248.320000	18	6	248.0	1.800	57.3	3	3
4830	Inactive	375.500000	27	7	506.0	2.000	66.6	1	5
4831	Inactive	303.320000	22	3	489.0	-2.100	98.7	2	8
4832	Inactive	354.500000	26	6	450.0	3.6	46.5	1	3
4837	Inactive	86.140000	6	0	26.5	-1.500	24.1	2	2
4839	Inactive	323.400000	24	6	367.0	4.4	29.5	0	3
4842	Inactive	356.050000	16	4	227.0	0.400	40.6	0	2
4843	Inactive	142.160000	10	2	167.0	-1.3	63.4	1	2
4845	Inactive	240.300000	17	5	230.0	-0.1	85.6	4	5
4847	Inactive	393.500000	29	5	782.0	2.600	53.0	0	5
4849	Active agonist	362.400000	25	5	564.0	2.2	118.0	2	7
4850	Inactive	298.340000	22	3	356.0	1.800	50.7	0	6
4855	Inactive	288.300000	21	3	473.0	1.300	86.6	1	7
4870	Inactive	439.900000	25	4	692.0	2.600	152.0	2	11
4883	Inactive	266.340000	19	7	263.0	0.800	70.6	3	4
4886	Inactive	293.400000	21	9	248.0	3.1	30.9	0	4
4887	Inactive	481.500000	36	9	778.0	4.2	119.0	2	7
4888	Inactive	255.270000	19	2	346.0	2.7	59.4	1	4
4891	Inactive	312.400000	23	1	472.0	2.7	40.6	0	2
4904	Inactive	295.400000	22	5	294.0	3.800	23.5	1	2
4905	Inactive	306.500000	23	4	386.0	5.1	0.0	0	0
4906	Inactive	220.310000	16	5	218.0	2.100	41.1	2	2
4909	Inactive	218.250000	16	2	279.0	0.900	58.2	2	2
4910	Inactive	353.500000	26	11	375.0	4.600	29.5	0	3
4911	Inactive	285.360000	19	7	374.0	3.200	83.1	1	5
4912	Inactive	516.800000	35	8	583.0	11.3	91.1	2	4
4913	Inactive	235.330000	17	6	221.0	0.900	58.4	2	3
4914	Inactive	236.310000	17	7	222.0	1.900	55.6	1	4
4915	Inactive	221.300000	16	5	210.0	0.100	53.2	3	3
4919	Inactive	287.400000	21	5	301.0	4.100	23.5	1	2
4922	Inactive	334.400000	24	10	413.0	2.4	86.7	2	4
4926	Active agonist	284.400000	20	4	285.0	4.500	31.8	0	3
4928	Inactive	225.290000	16	5	182.0	3.000	72.0	2	6
4929	Inactive	241.360000	16	5	182.0	3.500	88.0	2	6
4930	Inactive	229.320000	17	4	229.0	3.000	32.3	2	2
4932	Inactive	341.400000	25	11	368.0	3.3	58.6	2	4
4934	Inactive	368.500000	27	7	474.0	4.200	35.5	0	3
4935	Inactive	294.390000	21	10	295.0	2.7	64.8	1	5
4937	Inactive	229.710000	15	4	169.0	2.900	62.7	2	5
4938	Inactive	306.360000	22	7	454.0	0.700	75.5	0	4
4942	Inactive	367.500000	27	8	429.0	4.7	38.8	0	4
4943	Inactive	178.270000	13	2	135.0	3.800	20.2	1	1
4944	Inactive	209.240000	15	4	206.0	1.500	47.6	1	3
4946	Inactive	259.340000	19	6	257.0	3.000	41.5	2	3
4963	Active agonist	356.500000	23	9	396.0	1.1	143.0	2	7
4964	Inactive	215.040000	11	2	139.0	2.400	37.3	1	2
4971	Inactive	562.700000	42	8	1010.0	4.6	132.0	4	6
4976	Inactive	263.400000	20	4	296.0	4.4	12.0	1	1
4977	Inactive	238.240000	17	2	348.0	-0.800	78.7	1	4
4980	Inactive	204.270000	15	3	208.0	2.100	39.3	2	2
4990	Inactive	253.250000	18	6	260.0	0.200	89.6	2	5
4991	Active agonist	181.210000	13	2	183.0	0.7	33.4	0	2
4994	Inactive	167.200000	12	2	239.0	1.0	46.2	1	2
5037	Inactive	245.320000	18	3	356.0	1.600	35.6	1	3
5042	Inactive	370.800000	26	5	598.0	2.4	95.5	3	4
5053	Active antagonist	338.400000	25	7	497.0	6.100	39.4	0	3
5054	Inactive	110.110000	8	0	64.9	0.800	40.5	2	2
5055	Inactive	152.150000	11	2	144.0	1.300	46.5	1	3
5070	Active antagonist	234.200000	15	1	238.0	3.600	76.4	1	7
5071	Inactive	179.300000	13	1	180.0	2.6	26.0	1	1
5073	Inactive	410.500000	30	4	731.0	2.7	61.9	0	6
5078	Inactive	269.340000	20	5	309.0	1.700	49.7	1	3
5090	Inactive	314.400000	22	3	556.0	2.3	68.8	0	4
5092	Inactive	275.340000	20	4	341.0	2.2	47.6	1	3
5094	Inactive	200.150000	14	3	241.0	-0.400	116.0	1	5
5095	Inactive	260.370000	19	7	287.0	2.700	32.3	1	2
5125	Inactive	314.500000	17	12	179.0	3.200	93.0	0	4
5143	Inactive	183.190000	12	0	303.0	0.900	71.6	1	3
5144	Inactive	162.180000	12	2	167.0	3.000	18.5	0	2
5146	Inactive	124.140000	9	1	83.0	0.700	40.5	2	2
5147	Inactive	137.140000	10	1	136.0	1.300	63.3	2	2
5152	Inactive	415.600000	30	16	403.0	3.9	82.0	4	5
5160	Inactive	429.500000	31	14	540.0	1.2	85.3	1	7
5161	Inactive	258.230000	19	4	341.0	3.000	83.8	2	5
5196	Active antagonist	75.070000	5	0	42.2	-1.8	81.1	3	2
5198	Inactive	247.720000	16	3	242.0	3.300	61.8	1	3
5206	Inactive	200.050000	12	2	121.0	2.8	9.2	0	8
5210	Inactive	279.800000	19	5	275.0	5.4	3.2	0	1
5215	Inactive	250.280000	17	3	327.0	-0.100	106.0	2	6
5216	Inactive	201.660000	13	4	131.0	2.200	62.7	2	5
5233	Inactive	514.500000	36	15	743.0	2.0	152.0	0	12
5237	Inactive	78.040000	5	1	42.9	0.2	37.3	1	3
5241	Inactive	597.960000	19	5	339.0	3.3	52.9	1	3
5243	Inactive	437.400000	29	7	660.0	2.4	157.0	2	9
5245	Inactive	283.110000	17	4	339.0	-3.1	148.0	5	8
5253	Inactive	272.370000	18	6	330.0	0.200	86.8	3	5
5265	Inactive	395.500000	29	6	577.0	3.000	52.6	1	5
5268	Inactive	379.500000	28	3	557.0	3.1	54.0	1	5
5278	Inactive	391.200000	24	4	542.0	3.2	70.0	1	5
5281	Inactive	284.500000	20	16	202.0	7.400	37.3	1	2
5314	Inactive	290.400000	20	11	284.0	0.600	52.6	0	4
5315	Inactive	355.400000	23	7	526.0	-0.700	162.0	3	8
5318	Inactive	397.700000	24	6	379.0	6.100	43.1	0	2
5319	Inactive	276.310000	19	3	402.0	0.700	97.6	2	4
5323	Inactive	310.330000	21	5	420.0	1.600	125.0	2	8
5324	Inactive	214.250000	14	2	307.0	-0.7	133.0	3	4
5325	Inactive	264.310000	18	3	360.0	0.100	106.0	2	6
5326	Inactive	280.310000	19	4	368.0	0.400	116.0	2	7
5327	Inactive	278.330000	19	3	377.0	0.300	106.0	2	6
5328	Inactive	270.300000	17	3	349.0	0.500	135.0	2	7
5329	Inactive	253.280000	17	3	346.0	0.900	107.0	2	6
5330	Inactive	280.310000	19	4	376.0	0.300	116.0	2	7
5332	Inactive	280.310000	19	4	376.0	0.800	116.0	2	7
5334	Inactive	335.340000	23	4	524.0	2.000	130.0	2	6
5335	Inactive	314.400000	22	4	451.0	1.500	98.4	2	5
5336	Inactive	249.290000	17	3	331.0	0.000	93.5	2	5
5338	Inactive	300.340000	21	3	442.0	1.700	106.0	2	6
5339	Inactive	398.400000	28	6	657.0	-0.700	150.0	3	9
5340	Inactive	255.300000	16	3	320.0	0.100	122.0	2	6
5342	Inactive	404.500000	29	6	571.0	2.300	76.9	0	4
5343	Inactive	278.330000	19	3	387.0	1.2	106.0	2	6
5344	Inactive	267.310000	18	3	374.0	1.000	107.0	2	6
5345	Inactive	794.000000	36	4	1020.0	5.2	192.0	4	10
5351	Inactive	404.500000	25	8	520.0	1.2	180.0	4	10
5353	Inactive	287.340000	20	3	368.0	1.200	87.1	1	5
5355	Inactive	341.400000	23	6	505.0	0.600	110.0	2	6
5357	Inactive	354.500000	24	7	517.0	1.600	84.1	1	5
5358	Inactive	295.400000	20	6	405.0	0.900	73.6	2	4
5359	Inactive	260.310000	18	4	321.0	3.3	82.6	1	4
5361	Inactive	1297.300000	86	16	3020.0	1.5	534.0	12	23
5374	Inactive	209.310000	14	2	210.0	1.500	70.4	1	4
5379	Inactive	375.400000	27	4	653.0	-0.700	82.1	2	8
5380	Inactive	289.290000	21	7	366.0	1.8	110.0	2	6
5382	Inactive	402.100000	24	4	362.0	6.0	44.2	0	4
5386	Inactive	200.170000	14	1	316.0	-0.300	58.6	1	4
5387	Inactive	370.500000	26	2	552.0	1.7	84.1	1	5
5394	Inactive	194.150000	14	1	315.0	-1.100	106.0	1	5
5401	Inactive	387.400000	28	4	544.0	1.400	103.0	1	8
5403	Inactive	225.280000	16	4	205.0	0.900	72.7	4	4
5411	Inactive	264.360000	19	9	249.0	3.700	41.6	1	4
5419	Inactive	200.280000	15	1	259.0	1.8	24.4	1	1
5424	Inactive	172.090000	12	0	272.0	-0.6	115.0	4	6
5426	Inactive	258.230000	19	1	449.0	0.300	83.6	1	4
5430	Inactive	201.250000	14	1	212.0	2.500	69.8	1	3
5432	Inactive	562.700000	38	13	767.0	-0.5	235.0	4	12
5440	Inactive	399.600000	27	6	455.0	5.400	60.3	0	5
5443	Inactive	154.190000	10	1	136.0	2.400	38.3	2	3
5447	Inactive	122.190000	7	4	28.9	-0.600	65.8	2	3
5453	Inactive	189.220000	11	3	194.0	0.500	41.1	0	4
5454	Inactive	443.600000	30	5	711.0	3.800	77.5	0	6
5457	Inactive	286.370000	21	7	274.0	2.600	41.5	0	5
5467	Inactive	328.400000	22	8	443.0	0.900	84.1	1	5
5468	Inactive	260.310000	18	4	323.0	3.3	82.6	1	4
5469	Inactive	355.800000	23	4	459.0	1.000	89.4	1	5
5472	Inactive	263.800000	17	2	261.0	3.6	31.5	0	2
5476	Inactive	320.500000	21	3	390.0	3.3	65.7	0	3
5479	Inactive	247.270000	16	4	345.0	-0.400	106.0	0	5
5480	Inactive	316.400000	22	5	387.0	3.4	83.8	1	5
5483	Inactive	163.200000	10	3	148.0	-0.1	67.4	3	4
5484	Inactive	275.400000	18	2	309.0	3.7	59.7	0	3
5497	Inactive	178.230000	13	3	166.0	0.300	33.2	0	2
5501	Inactive	232.240000	17	4	262.0	1.7	76.1	2	5
5503	Inactive	311.400000	21	3	431.0	1.500	86.9	2	4
5504	Inactive	160.220000	12	2	169.0	2.600	24.4	1	1
5505	Inactive	270.350000	18	5	354.0	2.300	83.6	2	3
5509	Inactive	257.280000	19	4	347.0	2.800	59.3	1	3
5510	Inactive	307.400000	22	3	386.0	5.5	44.6	0	2
5511	Inactive	245.360000	18	4	262.0	3.4	20.3	0	2
5517	Inactive	404.300000	29	3	708.0	0.400	99.8	2	10
5522	Inactive	304.390000	22	8	366.0	3.5	69.0	1	5
5526	Inactive	157.210000	11	2	139.0	-2.0	63.3	2	3
5531	Inactive	205.260000	15	3	206.0	1.7	46.3	0	4
5533	Inactive	371.900000	26	5	611.0	2.8	42.4	0	4
5536	Inactive	310.340000	22	10	357.0	2.1	82.1	1	6
5541	Inactive	218.200000	15	8	229.0	0.200	78.9	0	6
5543	Inactive	304.700000	16	5	267.0	4.4	45.6	0	2
5558	Inactive	252.730000	4	0	8.0	2.8	0.0	0	0
5560	Inactive	380.700000	20	2	571.0	0.600	135.0	3	7
