PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_ACTIVITY_SCORE, ,Ratio Activity,Ratio Potency (uM),Ratio Efficacy (%)
144210162,8553,0,inactive,inactive,,0
144207085,8554,0,inactive,inactive,,0
144213692,8559,0,inactive,inactive,,0
144209159,8560,0,inactive,inactive,,0
144210624,8561,0,inactive,inactive,,0
144205883,8567,0,inactive,inactive,,0
144207741,8570,0,inactive,inactive,,0
144213182,8572,0,inactive,inactive,,0
144211205,8575,0,inactive,inactive,,0
144213853,8588,0,inactive,inactive,,0
144206776,8589,0,inactive,inactive,,0
144213983,8593,0,inactive,inactive,,0
144212596,8594,0,inactive,inactive,,0
144208474,8606,0,inactive,inactive,,0
144205091,8609,0,inactive,inactive,,0
144205379,8614,0,inactive,inactive,,0
144211604,8617,0,inactive,inactive,,0
144211518,8621,0,inactive,inactive,,0
144208566,8630,0,inactive,inactive,,0
144207759,8633,0,inactive,inactive,,0
144208855,8635,0,inactive,inactive,,0
144213124,8638,0,inactive,inactive,,0
144212348,8651,0,inactive,inactive,,0
144211946,8652,0,inactive,inactive,,0
144209456,8657,0,inactive,inactive,,0
144209082,8663,0,inactive,inactive,,0
144208332,8667,0,inactive,inactive,,0
144211918,8673,0,inactive,inactive,,0
144213217,8679,0,inactive,inactive,,0
144209451,8689,0,inactive,inactive,,0
144213055,8691,47,active antagonist,active antagonist,33.3644,-58.3255
144211046,8693,0,inactive,inactive,,0
144203841,8695,0,inactive,inactive,,0
144210428,8697,0,inactive,inactive,,0
144210828,8698,0,inactive,inactive,,0
144208016,8706,0,inactive,inactive,,0
144205400,8708,0,inactive,inactive,,0
144212240,8710,0,inactive,inactive,,0
144212800,8712,0,inactive,inactive,,0
144213334,8715,0,inactive,inactive,,0
144208316,8717,0,inactive,inactive,,0
144213517,8723,0,inactive,inactive,,0
144204291,8732,0,inactive,inactive,,0
144206252,8736,0,inactive,inactive,,0
144211666,8738,0,inactive,inactive,,0
144203572,8739,0,inactive,inactive,,0
144212695,8748,0,inactive,inactive,,0
144210476,8758,0,inactive,inactive,,0
144213966,8765,0,inactive,inactive,,0
144212499,8766,0,inactive,inactive,,0
144211667,8769,0,inactive,inactive,,0
144213393,8777,0,inactive,inactive,,0
144209334,8783,0,inactive,inactive,,0
144213239,8795,0,inactive,inactive,,0
144211154,8796,0,inactive,inactive,,0
144212667,8797,0,inactive,inactive,,0
144205685,8798,0,inactive,inactive,,0
144210685,8800,0,inactive,inactive,,0
144208512,8805,0,inactive,inactive,,0
144207596,8809,0,inactive,inactive,,0
32,8813,20,active agonist,active agonist,5.055456667,56.16373333
144213247,8815,0,inactive,inactive,,0
144209980,8819,0,inactive,inactive,,0
144205919,8820,0,inactive,inactive,,0
144209711,8821,0,inactive,inactive,,0
144211031,8827,0,inactive,inactive,,0
144211831,8830,0,inactive,inactive,,0
144210671,8831,0,inactive,inactive,,0
144212996,8834,0,inactive,inactive,,0
144212805,8835,0,inactive,inactive,,0
144213401,8836,0,inactive,inactive,,0
144213584,8840,0,inactive,inactive,,0
144209317,8842,0,inactive,inactive,,0
144210415,8843,0,inactive,inactive,,0
144213613,8846,0,inactive,inactive,,0
144207492,8855,0,inactive,inactive,,0
144204717,8857,0,inactive,inactive,,0
144213911,8858,0,inactive,inactive,,0
144212857,8863,0,inactive,inactive,,0
144207843,8868,0,inactive,inactive,,0
144209502,8870,0,inactive,inactive,,0
144213640,8872,0,inactive,inactive,,0
144212096,8878,0,inactive,inactive,,0
144208338,8881,0,inactive,inactive,,0
144208219,8883,0,inactive,inactive,,0
144211699,8888,0,inactive,inactive,,0
144210724,8892,0,inactive,inactive,,0
144212660,8893,0,inactive,inactive,,0
144209755,8896,0,inactive,inactive,,0
144209941,8897,0,inactive,inactive,,0
144208411,8900,0,inactive,inactive,,0
144209283,8902,0,inactive,inactive,,0
144209101,8906,0,inactive,inactive,,0
144209756,8907,0,inactive,inactive,,0
144207909,8908,0,inactive,inactive,,0
144208235,8909,0,inactive,inactive,,0
144211186,8914,0,inactive,inactive,,0
144213255,8916,0,inactive,inactive,,0
144212853,8918,0,inactive,inactive,,0
144212363,8919,0,inactive,inactive,,0
144212444,8920,0,inactive,inactive,,0
144213153,8923,0,inactive,inactive,,0
144207244,8924,0,inactive,inactive,,0
144212464,8925,0,inactive,inactive,,0
144205846,8926,0,inactive,inactive,,0
144207641,8946,0,inactive,inactive,,0
144206768,8954,0,inactive,inactive,,0
144212458,8955,58,active antagonist,active antagonist,3.46273,-82.4077
144205471,8961,0,inactive,inactive,,0
144203570,8969,0,inactive,inactive,,0
144210928,8980,0,inactive,inactive,,0
144208275,8981,0,inactive,inactive,,0
144211808,8995,0,inactive,inactive,,0
144212465,9001,0,inactive,inactive,,0
144207260,9005,0,inactive,inactive,,0
144211657,9013,0,inactive,inactive,,0
144204676,9015,0,inactive,inactive,,0
144213099,9016,0,inactive,inactive,,0
144212098,9024,0,inactive,inactive,,0
144212665,9025,0,inactive,inactive,,0
144205893,9046,55,active antagonist,active antagonist,10.28,-98.0385
144205397,9047,0,inactive,inactive,,0
144207152,9048,0,inactive,inactive,,0
144203980,9051,66,active antagonist,active antagonist,2.11678,-113.086
144211617,9060,0,inactive,inactive,,0
144205493,9068,0,inactive,inactive,,0
144213651,9076,0,inactive,inactive,,0
144204796,9082,0,inactive,inactive,,0
144209930,9117,0,inactive,inactive,,0
144213502,9128,0,inactive,inactive,,0
144209579,9153,20,active agonist,active agonist,51.6845,384.802
144210798,9154,0,inactive,inactive,,0
144207919,9158,20,active agonist,active agonist,5.21359,717.447
144209023,9161,0,inactive,inactive,,0
144210165,9164,0,inactive,inactive,,0
144209746,9171,0,inactive,inactive,,0
144209243,9216,0,inactive,inactive,,0
144213558,9217,20,active agonist,active agonist,30.8956,53.4794
144214015,9223,0,inactive,inactive,,0
144208521,9237,0,inactive,inactive,,0
144208350,9246,0,inactive,inactive,,0
144207400,9253,0,inactive,inactive,,0
144210433,9257,0,inactive,inactive,,0
144210109,9261,0,inactive,inactive,,0
144209932,9268,0,inactive,inactive,,0
144205886,9270,58,active antagonist,active antagonist,8.48517,-113.701
144211810,9274,0,inactive,inactive,,0
144212648,9279,0,inactive,inactive,,0
144204737,9280,0,inactive,inactive,,0
144206310,9296,0,inactive,inactive,,0
144206966,9298,0,inactive,inactive,,0
144212579,9300,0,inactive,inactive,,0
144206612,9305,0,inactive,inactive,,0
33,9324,74,active antagonist,active antagonist,0.1352267,-90.1636
144205218,9330,0,inactive,inactive,,0
144203714,9351,0,inactive,inactive,,0
144213181,9352,0,inactive,inactive,,0
144203686,9363,0,inactive,inactive,,0
144212995,9373,0,inactive,inactive,,0
144205040,9377,0,inactive,inactive,,0
144208392,9380,0,inactive,inactive,,0
144205827,9386,0,inactive,inactive,,0
144209622,9395,0,inactive,inactive,,0
34,9403,57,active antagonist,active antagonist,6.194506667,-96.5059
144206788,9409,0,inactive,inactive,,0
144211428,9411,0,inactive,inactive,,0
144207847,9414,0,inactive,inactive,,0
144205647,9415,0,inactive,inactive,,0
144206765,9434,0,inactive,inactive,,0
144208144,9443,0,inactive,inactive,,0
35,9444,62,active antagonist,active antagonist,1.49469,-85.2943
144212013,9445,0,inactive,inactive,,0
144205442,9454,0,inactive,inactive,,0
144203987,9458,0,inactive,inactive,,0
144212592,9462,0,inactive,inactive,,0
144208881,9473,0,inactive,inactive,,0
144209693,9476,0,inactive,inactive,,0
144209170,9481,0,inactive,inactive,,0
144211049,9502,0,inactive,inactive,,0
144205907,9509,20,active agonist,active agonist,8.98795,128.37
144210112,9526,0,inactive,inactive,,0
144205834,9528,0,inactive,inactive,,0
144211005,9554,0,inactive,inactive,,0
144210925,9555,0,inactive,inactive,,0
144212134,9564,0,inactive,inactive,,0
144206423,9567,0,inactive,inactive,,0
144212244,9568,0,inactive,inactive,,0
144212824,9578,0,inactive,inactive,,0
144212436,9589,0,inactive,inactive,,0
144208125,9609,0,inactive,inactive,,0
144207277,9635,0,inactive,inactive,,0
144205881,9639,0,inactive,inactive,,0
144203989,9642,20,active agonist,active agonist,0.00875673,85.9895
144204358,9651,0,inactive,inactive,,0
144205191,9677,53,active antagonist,active antagonist,6.74001,-69.1934
144204446,9681,0,inactive,inactive,,0
144204415,9687,0,inactive,inactive,,0
144212208,9690,0,inactive,inactive,,0
144212635,9703,0,inactive,inactive,,0
144210113,9707,0,inactive,inactive,,0
144207818,9709,0,inactive,inactive,,0
144210026,9731,0,inactive,inactive,,0
144208843,9740,0,inactive,inactive,,0
36,9782,20,active agonist,active agonist,0.03417115,104.64055
144208903,9787,0,inactive,inactive,,0
144211626,9794,0,inactive,inactive,,0
144213374,9795,0,inactive,inactive,,0
144207835,9808,0,inactive,inactive,,0
144208579,9862,0,inactive,inactive,,0
144210995,9864,0,inactive,inactive,,0
144210115,9865,0,inactive,inactive,,0
144205906,9873,0,inactive,inactive,,0
37,9878,20,active agonist,active agonist,0.010607775,92.50655
38,9880,76,active antagonist,active antagonist,0.334385,-109.9603333
144212841,9895,0,inactive,inactive,,0
144209066,9903,48,active antagonist,active antagonist,29.0532,-71.8319
39,9904,71,active antagonist,active antagonist,2.42167,-142.4786667
144204417,9912,0,inactive,inactive,,0
144212476,9948,0,inactive,inactive,,0
144210971,9963,0,inactive,inactive,,0
144206241,9985,0,inactive,inactive,,0
144213025,9989,0,inactive,inactive,,0
144208577,9993,0,inactive,inactive,,0
144213047,10005,0,inactive,inactive,,0
144208252,10008,0,inactive,inactive,,0
144213761,10009,0,inactive,inactive,,0
144210096,10026,0,inactive,inactive,,0
40,10114,50,active antagonist,active antagonist,25.4232,-142.80555
144213597,10129,0,inactive,inactive,,0
144203963,10133,0,inactive,inactive,,0
144212866,10140,0,inactive,inactive,,0
144208296,10168,0,inactive,inactive,,0
144210092,10187,0,inactive,inactive,,0
144213763,10194,0,inactive,inactive,,0
144205036,10206,0,inactive,inactive,,0
144205699,10209,0,inactive,inactive,,0
144206730,10212,0,inactive,inactive,,0
144209743,10215,0,inactive,inactive,,0
144208340,10226,0,inactive,inactive,,0
144205206,10230,0,inactive,inactive,,0
144207903,10236,0,inactive,inactive,,0
144210117,10241,0,inactive,inactive,,0
144205316,10252,0,inactive,inactive,,0
144204456,10255,0,inactive,inactive,,0
144206443,10257,0,inactive,inactive,,0
144211372,10269,0,inactive,inactive,,0
144205681,10275,0,inactive,inactive,,0
144212146,10285,0,inactive,inactive,,0
144206592,10288,49,active antagonist,active antagonist,11.1001,-44.173
144210034,10308,0,inactive,inactive,,0
144214021,10313,0,inactive,inactive,,0
144204659,10316,0,inactive,inactive,,0
144210825,10332,0,inactive,inactive,,0
144211695,10364,0,inactive,inactive,,0
144211446,10367,0,inactive,inactive,,0
144207101,10374,0,inactive,inactive,,0
41,10377,48,active antagonist,active antagonist,35.97615,-86.3644
144206594,10382,20,active agonist,active agonist,8.48517,58.9144
144208270,10387,0,inactive,inactive,,0
144205469,10404,0,inactive,inactive,,0
144212782,10409,0,inactive,inactive,,0
144208802,10430,0,inactive,inactive,,0
144212475,10434,0,inactive,inactive,,0
144208295,10438,0,inactive,inactive,,0
144208078,10439,0,inactive,inactive,,0
144211067,10442,0,inactive,inactive,,0
144207603,10452,0,inactive,inactive,,0
144207729,10457,0,inactive,inactive,,0
144208499,10458,0,inactive,inactive,,0
144209748,10465,0,inactive,inactive,,0
144207894,10473,0,inactive,inactive,,0
144207390,10486,0,inactive,inactive,,0
144209551,10509,0,inactive,inactive,,0
144210911,10522,47,active antagonist,active antagonist,27.5357,-56.352
144204372,10531,0,inactive,inactive,,0
144208774,10541,0,inactive,inactive,,0
144213175,10555,0,inactive,inactive,,0
144211403,10560,0,inactive,inactive,,0
144208288,10567,0,inactive,inactive,,0
144205939,10569,0,inactive,inactive,,0
144212346,10601,0,inactive,inactive,,0
42,10607,20,active agonist,active agonist,0.02714035,139.007
144203999,10621,0,inactive,inactive,,0
144206451,10624,0,inactive,inactive,,0
144206952,10631,58,active antagonist,active antagonist,0.28973,-48.1604
144206974,10633,58,active antagonist,active antagonist,9.16208,-121.325
144206048,10634,53,active antagonist,active antagonist,5.78088,-66.7401
43,10635,63,active antagonist,active antagonist,5.19629,-125.3875
144208138,10638,0,inactive,inactive,,0
144205480,10646,0,inactive,inactive,,0
144204001,10648,0,inactive,inactive,,0
144207521,10660,0,inactive,inactive,,0
144203571,10664,0,inactive,inactive,,0
144214020,10680,52,active antagonist,active antagonist,15.0232,-81.5236
144209029,10687,0,inactive,inactive,,0
144209943,10690,0,inactive,inactive,,0
144212547,10695,0,inactive,inactive,,0
144209450,10698,0,inactive,inactive,,0
144207385,10704,0,inactive,inactive,,0
144209137,10708,0,inactive,inactive,,0
144205065,10712,0,inactive,inactive,,0
144205701,10718,0,inactive,inactive,,0
144207522,10721,0,inactive,inactive,,0
144208962,10722,0,inactive,inactive,,0
144207294,10723,0,inactive,inactive,,0
144207644,10724,0,inactive,inactive,,0
144209782,10754,0,inactive,inactive,,0
144209273,10757,0,inactive,inactive,,0
144208002,10758,0,inactive,inactive,,0
144205691,10761,0,inactive,inactive,,0
144212638,10762,0,inactive,inactive,,0
144204006,10766,0,inactive,inactive,,0
144209684,10771,0,inactive,inactive,,0
144206100,10781,0,inactive,inactive,,0
144204482,10783,0,inactive,inactive,,0
144208434,10788,20,active agonist,active agonist,45.984,164.647
144210122,10789,0,inactive,inactive,,0
144213126,10793,48,active antagonist,active antagonist,45.3485,-101.434
144207911,10795,0,inactive,inactive,,0
144207401,10797,0,inactive,inactive,,0
144214029,10800,20,active agonist,active agonist,4.8954,102.194
144204011,10830,0,inactive,inactive,,0
144205408,10832,0,inactive,inactive,,0
144208085,10843,0,inactive,inactive,,0
144204661,10850,0,inactive,inactive,,0
144209784,10855,0,inactive,inactive,,0
144207524,10867,0,inactive,inactive,,0
144209189,10870,0,inactive,inactive,,0
144212609,10883,0,inactive,inactive,,0
144213015,10886,0,inactive,inactive,,0
144212330,10890,0,inactive,inactive,,0
144207715,10891,0,inactive,inactive,,0
144208234,10898,0,inactive,inactive,,0
144207972,10900,0,inactive,inactive,,0
144208325,10907,0,inactive,inactive,,0
144211625,10908,0,inactive,inactive,,0
144213487,10913,0,inactive,inactive,,0
144213550,10914,0,inactive,inactive,,0
144205588,10921,0,inactive,inactive,,0
144208232,10928,0,inactive,inactive,,0
144212792,10931,0,inactive,inactive,,0
144207932,10941,0,inactive,inactive,,0
144210325,10943,0,inactive,inactive,,0
144205455,10944,0,inactive,inactive,,0
144208364,10949,0,inactive,inactive,,0
144212483,10953,0,inactive,inactive,,0
144209609,10958,0,inactive,inactive,,0
144213770,10963,0,inactive,inactive,,0
144208038,10967,0,inactive,inactive,,0
144204944,10969,0,inactive,inactive,,0
144212834,10976,0,inactive,inactive,,0
144205862,10982,0,inactive,inactive,,0
144210125,10996,0,inactive,inactive,,0
144211302,11002,0,inactive,inactive,,0
144213098,11005,0,inactive,inactive,,0
144210803,11006,0,inactive,inactive,,0
144210043,11007,0,inactive,inactive,,0
144207645,11040,0,inactive,inactive,,0
144205348,11043,0,inactive,inactive,,0
144205229,11061,53,active antagonist,active antagonist,15.089,-99.3449
144214014,11074,0,inactive,inactive,,0
144204013,11078,0,inactive,inactive,,0
144205302,11082,0,inactive,inactive,,0
144208218,11087,0,inactive,inactive,,0
144205276,11088,0,inactive,inactive,,0
144209264,11089,0,inactive,inactive,,0
144212477,11093,0,inactive,inactive,,0
144210127,11101,0,inactive,inactive,,0
144205700,11104,0,inactive,inactive,,0
144210894,11107,0,inactive,inactive,,0
144207864,11112,0,inactive,inactive,,0
144208720,11123,0,inactive,inactive,,0
144207928,11124,0,inactive,inactive,,0
144207220,11137,0,inactive,inactive,,0
144207215,11138,0,inactive,inactive,,0
144205387,11147,0,inactive,inactive,,0
144208507,11164,0,inactive,inactive,,0
144208746,11167,0,inactive,inactive,,0
144210865,11169,0,inactive,inactive,,0
144213730,11173,0,inactive,inactive,,0
144212333,11192,0,inactive,inactive,,0
144209454,11210,0,inactive,inactive,,0
144213178,11224,0,inactive,inactive,,0
144212102,11230,0,inactive,inactive,,0
144208148,11236,46,active antagonist,active antagonist,44.722,-52.7646
144213914,11241,0,inactive,inactive,,0
144207529,11245,0,inactive,inactive,,0
144208199,11247,0,inactive,inactive,,0
144213173,11251,0,inactive,inactive,,0
144207728,11262,0,inactive,inactive,,0
144207058,11273,0,inactive,inactive,,0
144208177,11288,0,inactive,inactive,,0
144211198,11304,0,inactive,inactive,,0
144210131,11309,0,inactive,inactive,,0
144205458,11310,0,inactive,inactive,,0
144205158,11313,49,active antagonist,active antagonist,21.3138,-65.903
144209365,11317,0,inactive,inactive,,0
144207870,11328,0,inactive,inactive,,0
144204871,11333,0,inactive,inactive,,0
144208107,11334,0,inactive,inactive,,0
144208472,11335,0,inactive,inactive,,0
144207270,11346,0,inactive,inactive,,0
144205343,11350,0,inactive,inactive,,0
144207531,11356,0,inactive,inactive,,0
144211693,11357,0,inactive,inactive,,0
144204018,11368,0,inactive,inactive,,0
144209208,11369,0,inactive,inactive,,0
144207458,11387,0,inactive,inactive,,0
144204019,11391,0,inactive,inactive,,0
144209091,11432,0,inactive,inactive,,0
144210480,11443,0,inactive,inactive,,0
144212003,11450,0,inactive,inactive,,0
144213585,11463,0,inactive,inactive,,0
144205858,11474,0,inactive,inactive,,0
144211343,11487,0,inactive,inactive,,0
144211643,11488,71,active antagonist,active antagonist,0.346654,-94.1528
144206882,11499,0,inactive,inactive,,0
144207287,11505,0,inactive,inactive,,0
144210048,11507,0,inactive,inactive,,0
144208317,11509,0,inactive,inactive,,0
144208889,11529,0,inactive,inactive,,0
144209405,11534,0,inactive,inactive,,0
144212459,11545,0,inactive,inactive,,0
144205581,11548,0,inactive,inactive,,0
144208089,11552,0,inactive,inactive,,0
144207532,11560,0,inactive,inactive,,0
144207904,11568,0,inactive,inactive,,0
144212453,11569,0,inactive,inactive,,0
144208129,11571,0,inactive,inactive,,0
144208681,11579,0,inactive,inactive,,0
144207533,11584,0,inactive,inactive,,0
144209213,11595,0,inactive,inactive,,0
144207921,11597,0,inactive,inactive,,0
144210050,11598,0,inactive,inactive,,0
144208322,11604,0,inactive,inactive,,0
144212155,11622,0,inactive,inactive,,0
144206738,11650,0,inactive,inactive,,0
144207590,11659,0,inactive,inactive,,0
144209509,11660,0,inactive,inactive,,0
144207620,11666,0,inactive,inactive,,0
144207321,11671,0,inactive,inactive,,0
144207534,11673,0,inactive,inactive,,0
144208376,11674,0,inactive,inactive,,0
44,11683,75,active antagonist,active antagonist,0.08840175,-89.8172
144207938,11684,0,inactive,inactive,,0
144206696,11693,0,inactive,inactive,,0
144212059,11696,0,inactive,inactive,,0
144207722,11701,0,inactive,inactive,,0
144211705,11722,0,inactive,inactive,,0
