PUBCHEM_CID,Activity Score,Ratio Potency (uM),Ratio Efficacy (%)
5358572,inactive,,0
5358907,inactive,,0
5358941,inactive,,0
5359271,inactive,,0
5359371,inactive,,0
5359421,inactive,,0
5360232,inactive,,0
5360487,inactive,,0
5360515,inactive,,0
5362115,inactive,,0
5362118,inactive,,0
5362129,inactive,,0
5362376,active agonist,23.9145,51.5188
5362417,inactive,,0
5362564,inactive,,0
5362620,inactive,,0
5362708,active antagonist,34.6654,-93.3558
5362792,inactive,,0
5362833,inactive,,0
5363269,inactive,,0
5363388,inactive,,0
5364079,active agonist,28.648,77.5983
5364420,active antagonist,61.2356,-79.784
5364495,inactive,,0
5364509,inactive,,0
5364579,inactive,,0
5365049,inactive,,0
5365125,inactive,,0
5365552,inactive,,0
5365642,active antagonist,47.1227,-96.5715
5365748,inactive,,0
5365976,inactive,,0
5366352,inactive,,0
5366415,inactive,,0
5366546,active antagonist,11.9856,-58.6064
5367650,inactive,,0
5367692,inactive,,0
5367706,inactive,,0
5367785,inactive,,0
5368076,inactive,,0
5368821,inactive,,0
5371002,inactive,,0
5371084,inactive,,0
5371102,inactive,,0
5371560,inactive,,0
5371562,inactive,,0
5371728,inactive,,0
5372174,inactive,,0
5372405,inactive,,0
5375199,inactive,,0
5377323,inactive,,0
5377793,inactive,,0
5378708,inactive,,0
5388510,inactive,,0
5388962,inactive,,0
5388977,inactive,,0
5388983,active agonist,0.12298095,124.165
5447130,inactive,,0
5458876,inactive,,0
5459110,inactive,,0
5462328,inactive,,0
5462355,inactive,,0
5462653,inactive,,0
5464257,inactive,,0
5468154,inactive,,0
5472495,inactive,,0
5475158,inactive,,0
5478883,inactive,,0
5481119,inactive,,0
5484366,inactive,,0
5484438,inactive,,0
5484727,inactive,,0
5485193,inactive,,0
5485221,inactive,,0
5486699,inactive,,0
5486830,inactive,,0
5486971,inactive,,0
5487426,inactive,,0
5489012,inactive,,0
5492898,inactive,,0
5702068,active agonist,0.169301,91.6517
5702132,inactive,,0
5702159,inactive,,0
5702161,inactive,,0
5702167,inactive,,0
5702214,inactive,,0
5702220,inactive,,0
5702242,inactive,,0
5702285,inactive,,0
5702293,inactive,,0
5702667,inactive,,0
5702746,inactive,,0
5709754,inactive,,0
5742631,inactive,,0
6024631,inactive,,0
6028739,inactive,,0
6076971,inactive,,0
6093170,inactive,,0
6096946,inactive,,0
6099917,inactive,,0
6112114,active agonist,25.9954,79.2995
6259976,inactive,,0
6321225,inactive,,0
6321253,inactive,,0
6321405,inactive,,0
6324663,inactive,,0
6327114,inactive,,0
6327116,inactive,,0
6327349,inactive,,0
6327366,inactive,,0
6327514,inactive,,0
6327546,inactive,,0
6327594,inactive,,0
6328152,inactive,,0
6328250,inactive,,0
6328651,inactive,,0
6328657,inactive,,0
6328684,inactive,,0
6364626,inactive,,0
6364671,inactive,,0
6371716,inactive,,0
6398761,inactive,,0
6398970,inactive,,0
6400441,inactive,,0
6410758,inactive,,0
6419888,inactive,,0
6419921,inactive,,0
6419941,inactive,,0
6419942,inactive,,0
6419962,inactive,,0
6419978,inactive,,0
6420010,inactive,,0
6420013,inactive,,0
6420020,active agonist,2.99003,62.5533
6420022,inactive,,0
6420033,inactive,,0
6420038,inactive,,0
6420039,inactive,,0
6420040,inactive,,0
6420041,inactive,,0
6420042,inactive,,0
6420071,inactive,,0
6426773,active agonist,2.78822,261.414
6426889,inactive,,0
6427097,inactive,,0
6428555,active antagonist,48.9662,-74.5202
6432115,inactive,,0
6432394,active agonist,60.0339,83.5978
6433169,inactive,,0
6433208,inactive,,0
6433266,inactive,,0
6433334,inactive,,0
6433339,inactive,,0
6433412,active antagonist,16.9301,-113.344
6433547,inactive,,0
6433573,inactive,,0
6433944,inactive,,0
6434144,inactive,,0
6434236,inactive,,0
6434250,inactive,,0
6434871,inactive,,0
6434889,inactive,,0
6435335,inactive,,0
6435378,inactive,,0
6435801,inactive,,0
6435993,active agonist,57.0904,64.795
6436135,inactive,,0
6436173,inactive,,0
6436605,inactive,,0
6436730,inactive,,0
6437380,inactive,,0
6437875,inactive,,0
6437877,inactive,,0
6438130,inactive,,0
6438394,inactive,,0
6439929,active antagonist,4.88464,-109.269
6440554,inactive,,0
6440556,inactive,,0
6442177,inactive,,0
6442928,inactive,,0
6450278,active antagonist,9.57879,-121.878
6450551,inactive,,0
6451143,inactive,,0
6451155,inactive,,0
6474573,inactive,,0
6505803,active antagonist,0.0674001,-114.7
6536864,inactive,,0
6537488,inactive,,0
6537489,inactive,,0
6537493,inactive,,0
6537494,inactive,,0
6537495,active agonist,,17.8777
6537495,active antagonist,12.1284,-85.0834
6537498,inactive,,0
6537499,inactive,,0
6537503,inactive,,0
6537505,inactive,,0
6537506,inactive,,0
6540478,active antagonist,0.648625,-127.064
6553885,inactive,,0
6602188,inactive,,0
6603108,inactive,,0
6603149,inactive,,0
6603759,inactive,,0
6603901,inactive,,0
6604087,inactive,,0
6604122,inactive,,0
6604155,inactive,,0
6604472,inactive,,0
6604492,inactive,,0
6604495,inactive,,0
6604497,inactive,,0
6604557,inactive,,0
6604561,inactive,,0
6708773,inactive,,0
6714002,active agonist,0.0256454,85.8551
6850814,inactive,,0
6852391,inactive,,0
6852393,inactive,,0
6852400,inactive,,0
6852406,inactive,,0
6917067,inactive,,0
6917655,inactive,,0
6917715,active antagonist,0.337801,-103.756
6917728,inactive,,0
6917754,inactive,,0
6917787,inactive,,0
6917941,inactive,,0
6917959,inactive,,0
6917974,inactive,,0
6918003,inactive,,0
6918029,inactive,,0
6918106,inactive,,0
6918126,inactive,,0
6918132,inactive,,0
6918155,active agonist,0.0126432,93.842
6918178,active agonist,0.00065081,83.5811
6918215,inactive,,0
6918222,inactive,,0
6918235,inactive,,0
6918289,inactive,,0
6918296,active agonist,16.9301,36.8328
6918303,inactive,,0
6918305,inactive,,0
6918493,inactive,,0
6918580,inactive,,0
6918686,inactive,,0
6931391,inactive,,0
6950248,inactive,,0
6975516,inactive,,0
6992284,inactive,,0
6993773,inactive,,0
6997371,inactive,,0
6999030,inactive,,0
6999977,inactive,,0
7057995,inactive,,0
9548595,inactive,,0
9549168,inactive,,0
9556529,inactive,,0
9561033,inactive,,0
9568078,inactive,,0
9568512,inactive,,0
9568618,inactive,,0
9568628,active antagonist,0.28973,-119.043
9568700,inactive,,0
9568808,inactive,,0
9570076,inactive,,0
9570093,inactive,,0
9570290,inactive,,0
9570327,inactive,,0
9570475,inactive,,0
9571009,inactive,,0
9571075,inactive,,0
9574101,inactive,,0
9574235,inactive,,0
9576037,inactive,,0
9576412,inactive,,0
9578507,inactive,,0
9588170,inactive,,0
9601227,inactive,,0
9794197,inactive,,0
9797360,inactive,,0
9799979,active antagonist,19.4938,-32.2664
9800972,inactive,,0
9802545,inactive,,0
9811353,inactive,,0
9818306,active antagonist,5.78088,-120.762
9819350,inactive,,0
9821217,inactive,,0
9821849,inactive,,0
9824131,inactive,,0
9826528,inactive,,0
9828356,inactive,,0
9831581,inactive,,0
9833444,inactive,,0
9838712,inactive,,0
9839190,inactive,,0
9842616,inactive,,0
9843744,inactive,,0
9844225,inactive,,0
9845819,inactive,,0
9849425,active agonist,3.57817,291.418
9849616,inactive,,0
9850056,inactive,,0
9850878,inactive,,0
9852176,inactive,,0
9853654,inactive,,0
9855548,inactive,,0
9855795,inactive,,0
9861124,inactive,,0
9862076,inactive,,0
9862176,inactive,,0
9865514,inactive,,0
9865929,inactive,,0
9866250,inactive,,0
9867257,inactive,,0
9867605,inactive,,0
9868041,inactive,,0
9869105,inactive,,0
9869142,inactive,,0
9872438,active antagonist,9.64032,-75.7167
9881626,inactive,,0
9883104,active agonist,3.35487,21.653
9883259,inactive,,0
9885850,active agonist,4.89662,130.029
9887053,inactive,,0
9888347,inactive,,0
9890250,inactive,,0
9895468,inactive,,0
9899402,inactive,,0
9906942,inactive,,0
9907412,inactive,,0
9909677,active agonist,6.65625,448.21
9910393,inactive,,0
9915886,inactive,,0
9920342,inactive,,0
9925873,inactive,,0
9926621,inactive,,0
9927058,inactive,,0
9928181,inactive,,0
9930121,inactive,,0
9930932,inactive,,0
9931156,inactive,,0
9932000,inactive,,0
9935274,inactive,,0
9936727,inactive,,0
9940086,inactive,,0
9941647,inactive,,0
9949821,inactive,,0
9951932,inactive,,0
9952220,inactive,,0
9954082,inactive,,0
9954540,inactive,,0
9955578,inactive,,0
9956127,inactive,,0
9969177,inactive,,0
9969573,inactive,,0
9983292,inactive,,0
9984487,inactive,,0
10021362,inactive,,0
10041070,active antagonist,0.312844,-111.746
10046567,inactive,,0
10068207,inactive,,0
10126299,active agonist,10.6822,51.9699
10127622,inactive,,0
10131132,inactive,,0
10132209,inactive,,0
10133071,inactive,,0
10134976,inactive,,0
10145345,inactive,,0
10154203,inactive,,0
10158453,active antagonist,10.6822,-41.0128
10160166,inactive,,0
10176127,inactive,,0
10197650,inactive,,0
10197675,inactive,,0
10201497,active antagonist,3.88952,-24.3424
10251042,inactive,,0
10255083,inactive,,0
10287749,inactive,,0
10313079,inactive,,0
10314472,inactive,,0
10328936,inactive,,0
10329304,inactive,,0
10342051,inactive,,0
10403199,inactive,,0
10407399,inactive,,0
10411334,inactive,,0
10432339,inactive,,0
10455790,active antagonist,3.37801,-53.2409
10466908,inactive,,0
10470544,inactive,,0
10476437,active agonist,0.0393847,89.9449
10483134,inactive,,0
10560335,inactive,,0
10636633,inactive,,0
10685477,inactive,,0
10857465,inactive,,0
10885665,inactive,,0
10887985,inactive,,0
10958189,inactive,,0
11009532,inactive,,0
11048104,inactive,,0
11048796,inactive,,0
11051686,inactive,,0
11074431,inactive,,0
11075478,inactive,,0
11076461,inactive,,0
11097730,inactive,,0
11127402,inactive,,0
11140605,inactive,,0
11159638,inactive,,0
11171745,inactive,,0
11171853,inactive,,0
11181836,inactive,,0
11193251,inactive,,0
11212667,inactive,,0
11219835,inactive,,0
11243457,inactive,,0
11243969,inactive,,0
11254899,inactive,,0
11258643,inactive,,0
11284883,inactive,,0
11285653,inactive,,0
11296583,active agonist,3.12844,251.895
11302979,inactive,,0
11321106,inactive,,0
11344909,inactive,,0
11355992,inactive,,0
11402127,active agonist,0.489662,27.5545
11402127,active antagonist,27.5357,-84.3498
11424151,inactive,,0
11424880,inactive,,0
11437710,inactive,,0
11448496,inactive,,0
11459786,inactive,,0
11460221,inactive,,0
11461044,inactive,,0
11472813,inactive,,0
11492381,inactive,,0
11492406,inactive,,0
11499271,inactive,,0
11524680,inactive,,0
11556711,active agonist,0.0515221,65.4033
11556911,inactive,,0
11643980,inactive,,0
11647992,inactive,,0
11658860,inactive,,0
11674455,inactive,,0
11700495,inactive,,0
11705034,inactive,,0
11731903,inactive,,0
11750474,inactive,,0
11769095,inactive,,0
11784975,inactive,,0
11826859,inactive,,0
11832800,inactive,,0
11876263,active antagonist,3.12844,-56.1036
11953895,inactive,,0
11954008,inactive,,0
11954009,inactive,,0
11954258,inactive,,0
11954316,inactive,,0
11956149,inactive,,0
11957572,inactive,,0
11957593,inactive,,0
11957635,inactive,,0
11957669,inactive,,0
11957707,inactive,,0
11957725,inactive,,0
11982778,inactive,,0
11995188,inactive,,0
12004215,inactive,,0
12036651,inactive,,0
12038941,inactive,,0
12040508,inactive,,0
12040509,active antagonist,,-13.6665
12056759,inactive,,0
12056760,inactive,,0
12059921,inactive,,0
12059922,inactive,,0
12077313,inactive,,0
12095229,inactive,,0
12148754,inactive,,0
12184311,inactive,,0
12195864,inactive,,0
12213639,inactive,,0
12248306,inactive,,0
12259683,inactive,,0
12259684,inactive,,0
12305037,inactive,,0
12305761,inactive,,0
12309460,inactive,,0
12336279,inactive,,0
12338093,inactive,,0
12358480,inactive,,0
12358742,active antagonist,3.18904,-46.366
12472902,inactive,,0
12521030,inactive,,0
12561739,inactive,,0
12598086,inactive,,0
12850184,inactive,,0
12922658,active antagonist,22.61415,-82.1139
12971008,inactive,,0
12991988,inactive,,0
13132266,inactive,,0
13218777,inactive,,0
13218779,inactive,,0
13240377,inactive,,0
13379149,inactive,,0
13487610,inactive,,0
13501022,inactive,,0
13638937,inactive,,0
13649426,inactive,,0
13961743,inactive,,0
14007922,inactive,,0
14010333,inactive,,0
14017587,inactive,,0
14205677,inactive,,0
14257662,inactive,,0
14306122,inactive,,0
14720269,inactive,,0
15008962,inactive,,0
15461361,inactive,,0
15558682,inactive,,0
15559221,inactive,,0
15575641,inactive,,0
15605556,inactive,,0
15895902,inactive,,0
15932798,inactive,,0
15981450,inactive,,0
15984075,inactive,,0
16004722,inactive,,0
16051918,inactive,,0
16051930,active antagonist,,-13.0741
16051931,inactive,,0
16051933,inactive,,0
16051941,active agonist,1.56793,133.235
16051942,active agonist,0.0094553,79.8217
16051947,inactive,,0
16051951,inactive,,0
16051954,inactive,,0
16051969,inactive,,0
16051987,inactive,,0
16052011,inactive,,0
16052015,inactive,,0
16052038,inactive,,0
16069365,inactive,,0
16114800,inactive,,0
16129666,active antagonist,6.95572,-79.8959
16129710,inactive,,0
16129778,inactive,,0
16161315,inactive,,0
16204922,inactive,,0
16210995,inactive,,0
16211072,inactive,,0
16211101,inactive,,0
16211115,inactive,,0
16211135,inactive,,0
16211197,inactive,,0
16211409,inactive,,0
16211610,active agonist,23.9145,21.1894
16211610,inactive,,0
16211849,inactive,,0
16212198,inactive,,0
16212317,inactive,,0
16212360,inactive,,0
16212480,inactive,,0
16212746,inactive,,0
16212880,inactive,,0
16213711,inactive,,0
16217215,inactive,,0
16218600,inactive,,0
16218739,inactive,,0
16218793,inactive,,0
16219127,active agonist,25.3315,145.608
16219349,inactive,,0
16219385,inactive,,0
16219444,inactive,,0
16219744,inactive,,0
16220111,inactive,,0
16220118,inactive,,0
16666638,inactive,,0
16667700,inactive,,0
16667738,inactive,,0
16678045,inactive,,0
16682730,active antagonist,0.027157467,-104.9549333
16682734,inactive,,0
16682736,active agonist,12.363,23.6117
16682738,active antagonist,21.3138,-59.0665
16682740,active antagonist,2.77886,-75.759
16682839,inactive,,0
16682987,inactive,,0
16682993,inactive,,0
16682999,inactive,,0
16683083,inactive,,0
16683095,inactive,,0
16683978,inactive,,0
16684880,inactive,,0
16700308,inactive,,0
16719897,inactive,,0
16722125,active antagonist,12.2998,-48.5064
16722126,inactive,,0
16726630,inactive,,0
16749605,inactive,,0
16759173,inactive,,0
16760153,inactive,,0
16760189,inactive,,0
16760467,inactive,,0
16760569,inactive,,0
16760658,inactive,,0
16760703,inactive,,0
17756783,inactive,,0
17756794,active agonist,5.35378,72.2138
17756939,inactive,,0
17756940,inactive,,0
17841257,inactive,,0
18173271,active agonist,22.7792,111.525
18374068,inactive,,0
18542136,inactive,,0
18551400,inactive,,0
18992283,inactive,,0
19838382,inactive,,0
19876500,inactive,,0
20054835,inactive,,0
20054849,inactive,,0
20054868,active antagonist,0.213138,-20.8629
20054942,inactive,,0
20054964,active agonist,1.56793,178.924
20054967,inactive,,0
20055083,inactive,,0
20055424,inactive,,0
20055509,inactive,,0
20055515,inactive,,0
20055528,inactive,,0
20055558,active agonist,,17.0378
20055558,inactive,,0
20056549,inactive,,0
20056587,active agonist,7.00369,96.3202
20056627,inactive,,0
20056743,inactive,,0
20056828,inactive,,0
20478723,inactive,,0
20641892,inactive,,0
20725980,inactive,,0
20838960,inactive,,0
20848883,inactive,,0
20849290,inactive,,0
21118222,inactive,,0
21124389,inactive,,0
21158559,inactive,,0
21619272,inactive,,0
21917397,inactive,,0
21932259,inactive,,0
21935081,inactive,,0
21977262,inactive,,0
21988023,inactive,,0
22386467,inactive,,0
22833295,inactive,,0
22833303,inactive,,0
22833317,inactive,,0
22833320,inactive,,0
22833321,inactive,,0
22833326,inactive,,0
22833331,inactive,,0
22833389,inactive,,0
22833395,inactive,,0
22833454,inactive,,0
22833466,inactive,,0
22833489,active antagonist,48.9662,-53.396
22833502,inactive,,0
22833506,active agonist,3.46654,53.6866
23064738,inactive,,0
23079882,inactive,,0
23082568,inactive,,0
23160050,inactive,,0
23616254,inactive,,0
23617864,inactive,,0
23625795,inactive,,0
23661867,inactive,,0
23661868,inactive,,0
23661960,inactive,,0
23661981,inactive,,0
23662264,inactive,,0
23662274,inactive,,0
23662354,inactive,,0
23662369,inactive,,0
23662382,inactive,,0
23662383,inactive,,0
23663400,active antagonist,0.0337801,-26.3444
23663403,inactive,,0
23663404,inactive,,0
23663624,inactive,,0
23663870,inactive,,0
23663938,inactive,,0
23663939,inactive,,0
23663953,inactive,,0
23663954,inactive,,0
23663963,inactive,,0
23663974,inactive,,0
23663976,active antagonist,6.48625,-62.5354
23663985,inactive,,0
23664054,inactive,,0
23664361,inactive,,0
23664644,inactive,,0
23664709,inactive,,0
23665410,inactive,,0
23665583,active antagonist,59.3239,-22.2954
23665706,inactive,,0
23665719,inactive,,0
23665728,inactive,,0
23665731,inactive,,0
23665759,inactive,,0
23665760,inactive,,0
23665761,inactive,,0
23665770,inactive,,0
23665771,inactive,,0
23665772,inactive,,0
23665884,inactive,,0
23665888,inactive,,0
23666110,active antagonist,30.9749,-149.879
23666711,inactive,,0
23667300,inactive,,0
23667548,inactive,,0
23667629,inactive,,0
23667631,inactive,,0
23667638,inactive,,0
23667639,inactive,,0
23667648,inactive,,0
23668192,inactive,,0
23668193,inactive,,0
23668194,inactive,,0
23668195,inactive,,0
23668196,active antagonist,24.94085,-68.3346
23668197,inactive,,0
23668198,inactive,,0
23668353,inactive,,0
23668516,inactive,,0
23668817,inactive,,0
23669238,inactive,,0
23669619,inactive,,0
23669624,inactive,,0
23670359,inactive,,0
23670523,inactive,,0
23670838,inactive,,0
23670844,inactive,,0
23671691,active antagonist,8.75673,-78.9238
23671932,inactive,,0
23672293,inactive,,0
23672301,inactive,,0
23672302,inactive,,0
23672325,inactive,,0
23672329,inactive,,0
23672566,inactive,,0
23672568,inactive,,0
23672582,active agonist,0.330007,100.525
23672589,inactive,,0
23672955,inactive,,0
23673604,inactive,,0
23673837,inactive,,0
23674215,inactive,,0
23674746,inactive,,0
23674889,inactive,,0
23675081,inactive,,0
23675274,inactive,,0
23675312,inactive,,0
23675317,inactive,,0
23675320,active agonist,1.5276,66.181
23675339,inactive,,0
23675737,inactive,,0
23675747,inactive,,0
23675786,inactive,,0
23675796,inactive,,0
23676704,inactive,,0
23676735,inactive,,0
23676736,inactive,,0
23676745,inactive,,0
23676752,inactive,,0
23676755,inactive,,0
23676814,active agonist,18.19346,109.3608
23677058,inactive,,0
23677323,inactive,,0
23677829,inactive,,0
23677927,inactive,,0
23677960,inactive,,0
23677963,inactive,,0
23677967,inactive,,0
23677979,inactive,,0
23678596,inactive,,0
23678874,inactive,,0
23678979,inactive,,0
23679004,inactive,,0
23679813,inactive,,0
23680486,inactive,,0
23680530,active agonist,0.0881713,104.223
23681045,inactive,,0
23681059,inactive,,0
23681107,inactive,,0
23681217,inactive,,0
23681233,inactive,,0
23681382,inactive,,0
23681451,inactive,,0
23682187,inactive,,0
23682789,inactive,,0
23683016,inactive,,0
23683938,inactive,,0
23684123,inactive,,0
23684677,inactive,,0
23684896,inactive,,0
23685849,inactive,,0
23686673,inactive,,0
23687810,inactive,,0
23688977,inactive,,0
23688987,inactive,,0
23689980,inactive,,0
23690437,inactive,,0
23690438,inactive,,0
23690996,inactive,,0
23691029,inactive,,0
23691974,inactive,,0
23692768,inactive,,0
23694214,active agonist,0.477156,83.0092
23694217,inactive,,0
23695324,inactive,,0
23695542,inactive,,0
23695982,inactive,,0
23697816,inactive,,0
23700088,inactive,,0
23700091,inactive,,0
23700188,active agonist,0.489662,66.1427
23702555,inactive,,0
23702994,inactive,,0
23703451,inactive,,0
23703979,inactive,,0
23703990,active agonist,5.15221,185.839
23704140,active antagonist,6.00704,-63.8507
23704143,active agonist,6.44182,134.61
23706211,inactive,,0
23706212,inactive,,0
23707968,inactive,,0
23714647,active antagonist,0.0916208,-146.272
23716429,inactive,,0
23724801,inactive,,0
23725082,inactive,,0
24180680,inactive,,0
24180686,inactive,,0
24180709,inactive,,0
24188465,inactive,,0
24194381,inactive,,0
24194514,inactive,,0
24721009,inactive,,0
24728612,inactive,,0
24798733,inactive,,0
24802109,inactive,,0
24809526,inactive,,0
24852044,inactive,,0
24860538,inactive,,0
24868287,inactive,,0
24871267,inactive,,0
24871329,inactive,,0
24884197,inactive,,0
24944555,inactive,,0
24964624,active agonist,1.56793,39.8382
24978536,inactive,,0
24978553,inactive,,0
25015677,active antagonist,0.967033,-81.0707
25099474,inactive,,0
25150753,inactive,,0
25153273,inactive,,0
25171607,inactive,,0
25195407,inactive,,0
25234023,inactive,,0
37888454,inactive,,0
44134533,inactive,,0
44151582,inactive,,0
44341259,inactive,,0
44373822,inactive,,0
44420324,inactive,,0
44460585,inactive,,0
44555481,inactive,,0
44578765,active antagonist,17.9093,-81.8843
44630019,inactive,,0
44717198,inactive,,0
45006154,inactive,,0
45055378,inactive,,0
45105092,inactive,,0
45268380,inactive,,0
45356872,active antagonist,0.143463,-113.069
45357485,inactive,,0
46224595,inactive,,0
46781343,inactive,,0
46783063,inactive,,0
46861540,active agonist,9.66473,67.1416
50878556,inactive,,0
50878565,inactive,,0
50878597,inactive,,0
51051629,inactive,,0
51346588,inactive,,0
51668574,inactive,,0
53257735,inactive,,0
53260965,inactive,,0
53315139,inactive,,0
53315431,inactive,,0
53315792,inactive,,0
53316379,inactive,,0
53316380,inactive,,0
53316391,inactive,,0
53316393,active antagonist,51.8676,-90.2426
53316398,active antagonist,37.4346,-75.1571
53316400,inactive,,0
53316406,inactive,,0
53316409,inactive,,0
53316417,inactive,,0
53316418,inactive,,0
53384398,inactive,,0
53398649,inactive,,0
53477580,inactive,,0
53948566,inactive,,0
54670067,inactive,,0
54671008,inactive,,0
54675776,inactive,,0
54675779,inactive,,0
54675783,inactive,,0
54675810,inactive,,0
54676038,inactive,,0
54676228,inactive,,0
54676478,inactive,,0
54676537,inactive,,0
54676538,inactive,,0
54677470,inactive,,0
54677971,inactive,,0
54677972,inactive,,0
54678486,inactive,,0
54678504,inactive,,0
54679224,inactive,,0
54680660,inactive,,0
54680691,inactive,,0
54680693,inactive,,0
54680694,inactive,,0
54680782,inactive,,0
54682461,active antagonist,23.9145,-76.715
54682468,inactive,,0
54682536,inactive,,0
54682651,inactive,,0
54685047,inactive,,0
54685920,inactive,,0
54685925,inactive,,0
54686764,inactive,,0
54686904,inactive,,0
54687772,active antagonist,52.8725,-56.7497
54688689,inactive,,0
54693468,inactive,,0
54704426,inactive,,0
54724367,inactive,,0
55250378,inactive,,0
56638112,inactive,,0
56649463,active agonist,0.00448597,118.396
56840936,active antagonist,0.00364749,-109.186
56846451,active antagonist,12.6958,-44.9254
56972160,inactive,,0
57331769,active agonist,8.6137,109.08
57351929,inactive,,0
57358854,inactive,,0
57369982,inactive,,0
57372628,inactive,,0
57483158,inactive,,0
57823090,inactive,,0
59086459,inactive,,0
60196259,inactive,,0
60196260,inactive,,0
60196261,inactive,,0
60196262,inactive,,0
60196264,inactive,,0
60196265,inactive,,0
60196266,inactive,,0
60196267,inactive,,0
60196268,inactive,,0
60196269,inactive,,0
60196270,inactive,,0
60196271,inactive,,0
60196272,inactive,,0
60196273,inactive,,0
60196274,active agonist,9.89298,103.522
60196275,inactive,,0
60196276,inactive,,0
60196280,inactive,,0
60196281,inactive,,0
60196282,inactive,,0
60196284,inactive,,0
60196286,inactive,,0
60196287,inactive,,0
60196288,active antagonist,3.37801,-56.397
60196289,active antagonist,1.69301,-38.9671
60196291,inactive,,0
60196294,inactive,,0
60196295,inactive,,0
60196296,active antagonist,0.0093413,-45.09805
60196297,active antagonist,5.05429,-142.659
60196298,inactive,,0
60196300,inactive,,0
60196301,inactive,,0
60196302,inactive,,0
60196303,inactive,,0
60196304,inactive,,0
60196305,inactive,,0
60196306,inactive,,0
60196307,inactive,,0
60196308,inactive,,0
60196309,inactive,,0
60196310,inactive,,0
60196311,inactive,,0
60196312,inactive,,0
60196316,inactive,,0
60196317,inactive,,0
60196318,inactive,,0
60196319,inactive,,0
60196320,inactive,,0
60196321,inactive,,0
60196322,inactive,,0
60196323,inactive,,0
60196324,inactive,,0
60196325,inactive,,0
60196326,inactive,,0
60196327,inactive,,0
60196328,inactive,,0
60196329,inactive,,0
60196330,inactive,,0
60196331,inactive,,0
60196332,inactive,,0
60196333,inactive,,0
60196334,inactive,,0
60196335,inactive,,0
60196336,inactive,,0
60196337,inactive,,0
60196338,inactive,,0
60196339,inactive,,0
60196341,inactive,,0
60196342,inactive,,0
60196343,inactive,,0
60196345,inactive,,0
60196346,active agonist,0.0182807,108.38
60196348,inactive,,0
60196349,active antagonist,22.5767,-55.1225
60196350,inactive,,0
60196351,inactive,,0
60196352,inactive,,0
60196353,inactive,,0
60196354,inactive,,0
60196356,inactive,,0
60196357,inactive,,0
60196358,inactive,,0
60196360,inactive,,0
60196361,inactive,,0
60196362,inactive,,0
60196365,inactive,,0
60196366,active agonist,18.9959,116.293
60196367,inactive,,0
60196368,inactive,,0
60196370,inactive,,0
60196371,inactive,,0
60196372,inactive,,0
60196373,inactive,,0
60196374,inactive,,0
60196377,inactive,,0
60196378,inactive,,0
60196380,inactive,,0
60196381,inactive,,0
60196382,inactive,,0
60196383,inactive,,0
60196384,inactive,,0
60196385,inactive,,0
60196386,inactive,,0
60196387,inactive,,0
60196388,inactive,,0
60196389,inactive,,0
60196390,inactive,,0
60196391,inactive,,0
60196392,inactive,,0
60196393,inactive,,0
60196394,inactive,,0
60196395,inactive,,0
60196396,inactive,,0
60196398,inactive,,0
60196399,inactive,,0
60196400,inactive,,0
60196401,inactive,,0
60196402,inactive,,0
60196405,inactive,,0
60196409,inactive,,0
60196410,inactive,,0
60196412,inactive,,0
60196413,inactive,,0
60196416,inactive,,0
60196418,inactive,,0
60196419,inactive,,0
60196420,inactive,,0
60196421,inactive,,0
60196422,inactive,,0
60196424,inactive,,0
60196425,inactive,,0
60196426,inactive,,0
60196427,inactive,,0
60196428,inactive,,0
60196430,inactive,,0
60196431,inactive,,0
60196432,inactive,,0
60196433,inactive,,0
60196434,inactive,,0
60196435,active antagonist,,-19.179
60196436,inactive,,0
60196438,active agonist,3.88952,57.7738
60196440,inactive,,0
86287517,inactive,,0
86287518,inactive,,0
86287519,inactive,,0
86287520,inactive,,0
86287524,inactive,,0
86287525,active antagonist,0.12781,-82.4831
135398508,inactive,,0
135398513,inactive,,0
135398638,inactive,,0
135398641,inactive,,0
135398658,inactive,,0
135398735,active antagonist,21.91225,-52.7223
135398737,inactive,,0
135398739,inactive,,0
135398740,inactive,,0
135398741,inactive,,0
135398743,inactive,,0
135398745,inactive,,0
135398748,inactive,,0
135398752,inactive,,0
135399235,inactive,,0
135400182,inactive,,0
135400471,active antagonist,17.5925,-123.59
135401907,inactive,,0
135403591,inactive,,0
135403634,inactive,,0
135403821,inactive,,0
135408753,inactive,,0
135408763,inactive,,0
135408793,inactive,,0
135409453,inactive,,0
135409471,inactive,,0
135409535,active antagonist,15.089,-58.8506
135410906,inactive,,0
135413497,inactive,,0
135413505,inactive,,0
135413520,inactive,,0
135413523,inactive,,0
135413534,inactive,,0
135414420,inactive,,0
135418174,active antagonist,33.3603,-40.5479
135418296,active antagonist,0.477156,-37.9964
135424354,inactive,,0
135430996,inactive,,0
135436526,inactive,,0
135442941,inactive,,0
135444498,inactive,,0
135445749,inactive,,0
135445761,inactive,,0
135449328,inactive,,0
135459645,inactive,,0
135464373,inactive,,0
135465076,inactive,,0
135474890,inactive,,0
135482068,inactive,,0
135495951,inactive,,0
135503327,inactive,,0
135511839,inactive,,0
135512460,inactive,,0
135524783,inactive,,0
135529432,inactive,,0
135565106,inactive,,0
135585373,inactive,,0
135659063,inactive,,0
135705561,inactive,,0
135749823,inactive,,0
135797791,inactive,,0
135802074,inactive,,0
